2,07.10.1946,1,26,892397
3,09.10.1946,1,7,494638
4,13.10.1946,1,40,892401
5,25.05.1947,1,40,892442
6,15.06.1947,7,1,494637
7,20.08.1947,54,1,493279
8,14.09.1947,1,26,892466
9,02.05.1948,40,1,892512
10,23.05.1948,1,54,493280
11,27.06.1948,26,1,892526
12,23.10.1949,40,1,892582
14,17.11.1949,7,1,494636
15,29.11.1949,1,40,892589
16,01.05.1950,1,38,526684
17,04.06.1950,1,7,494635
19,24.09.1950,54,1,493281
20,08.10.1950,40,1,892645
23,29.11.1953,1,38,526683
28,29.06.1963,9,1,127278
29,30.10.1963,1,9,127279
31,11.10.1964,1,69,494628
32,25.10.1964,1,21,146519
33,11.04.1965,1,45,146523
34,02.05.1965,45,1,146524
35,07.05.1965,35,1,146522
36,24.11.1965,1,35,146521
37,08.04.1967,11,1,127085
38,14.05.1967,1,26,127089
39,12.11.1967,26,1,127090
40,17.12.1967,1,11,127086
41,14.10.1970,38,1,127028
42,13.12.1970,50,1,127032
43,17.02.1971,1,11,127034
45,12.05.1971,1,38,127029
47,12.06.1971,11,1,127035
48,14.11.1971,1,50,127033
49,21.06.1972,15,1,145706
50,29.10.1972,40,1,145708
52,06.05.1973,1,40,145707
53,10.10.1973,1,15,145705
54,03.11.1973,1,10,145703
57,03.09.1980,1,15,144645
58,19.10.1980,7,1,144649
59,15.11.1980,37,1,144651
61,01.04.1981,1,11,144655
62,02.09.1981,15,1,144646
63,14.10.1981,1,7,144650
64,18.11.1981,11,1,144656
65,22.09.1982,37,1,125735
66,27.10.1982,50,1,125739
67,15.12.1982,1,35,125745
68,30.03.1983,1,11,125747
69,27.04.1983,35,1,125746
70,11.05.1983,1,50,125740
71,08.06.1983,1,37,125736
73,17.10.1984,5,1,144523
74,31.10.1984,38,1,144527
75,22.12.1984,1,5,144524
76,27.02.1985,19,1,144531
78,30.05.1985,1,38,144528
79,30.10.1985,1,19,144532
80,15.10.1986,37,1,123529
81,03.12.1986,1,48,123533
82,25.03.1987,40,1,123535
83,29.04.1987,1,37,123530
85,18.11.1987,48,1,123534
86,06.08.1988,1,138,898185
87,20.09.1988,40,1,898202
88,19.10.1988,38,1,144421
89,05.11.1988,1,44,144423
90,18.01.1989,1,19,494629
91,08.03.1989,1,12,144425
92,26.04.1989,12,1,144426
93,08.10.1989,44,1,144424
94,15.11.1989,1,38,144422
95,30.05.1990,23,1,123404
96,05.09.1990,19,1,494630
98,19.12.1990,48,1,123418
99,30.03.1991,16,1,123417
101,26.05.1991,1,23,123405
102,04.09.1991,19,1,494631
104,29.01.1992,1,19,494632
105,22.04.1992,48,1,144285
106,26.05.1992,22,1,144289
107,03.06.1992,1,30,144291
108,09.09.1992,35,1,144299
110,17.02.1993,1,35,144300
111,14.04.1993,30,1,144292
112,15.05.1993,28,1,144310
113,26.05.1993,1,22,144290
114,02.06.1993,9,1,144321
115,08.09.1993,1,9,144322
116,22.09.1993,1,48,144286
118,07.09.1994,55,1,123345
119,16.11.1994,1,11,123351
120,14.12.1994,1,17,123357
121,18.12.1994,11,1,123352
122,29.03.1995,1,34,123363
123,26.04.1995,17,1,123358
124,07.06.1995,34,1,123364
126,06.09.1995,1,7,123371
127,07.10.1995,7,1,123372
128,15.11.1995,1,55,123346
129,30.11.1995,1,6,899853
131,14.08.1996,19,1,494633
132,09.10.1996,1,39,143645
133,09.11.1996,1,3,143649
134,14.12.1996,35,1,143653
135,29.03.1997,1,53,143657
136,02.04.1997,1,11,143661
137,07.06.1997,39,1,143646
138,20.08.1997,53,1,143658
139,06.09.1997,3,1,143650
140,10.09.1997,1,35,143654
141,11.10.1997,11,1,143662
142,21.01.1998,50,1,900553
143,06.02.1998,32,1,900584
144,08.02.1998,17,1,900587
145,10.02.1998,1,28,900592
146,19.08.1998,57,1,900790
147,05.09.1998,17,1,122965
148,14.10.1998,36,1,122975
149,18.11.1998,1,19,122981
150,10.02.1999,1,33,147700
151,28.04.1999,28,1,122989
152,05.06.1999,1,36,122976
153,09.06.1999,1,47,122993
154,18.08.1999,47,1,122994
155,04.09.1999,1,28,122990
157,09.10.1999,1,17,122966
158,06.02.2000,2,1,147264
160,10.02.2000,32,1,147282
162,15.08.2000,1,57,147538
163,02.09.2000,15,1,73279
166,24.03.2001,11,1,73286
167,28.03.2001,1,12,73288
168,25.04.2001,50,1,147075
169,02.06.2001,19,1,73290
170,06.06.2001,1,11,73291
171,01.09.2001,1,15,73293
172,05.09.2001,12,1,73296
173,05.01.2002,33,1,901182
174,07.01.2002,15,1,901186
175,10.01.2002,152,1,901194
176,13.02.2002,31,1,901242
177,13.03.2002,139,1,578606
178,27.03.2002,1,4,494634
179,17.04.2002,2,1,518248
180,12.10.2002,1,45,71919
181,16.10.2002,41,1,71922
183,29.03.2003,1,41,71924
184,02.04.2003,1,22,71925
185,30.04.2003,7,1,125506
186,07.06.2003,22,1,71928
188,20.08.2003,33,1,135349
189,06.09.2003,17,1,71932
190,10.09.2003,1,17,71934
192,15.11.2003,1,13,139005
193,13.11.1996,2,13,900221
194,22.06.1997,13,2,284963
195,25.06.1997,28,2,284964
196,03.06.1998,60,2,900726
197,22.06.1998,13,2,900744
198,24.06.1998,2,4,900745
199,26.06.1998,28,2,900748
200,29.06.1998,30,2,900751
201,05.09.1998,3,2,123023
202,10.10.1998,2,53,123029
203,14.10.1998,16,2,123037
204,03.03.1999,2,14,619291
205,27.03.1999,2,23,123041
206,31.03.1999,41,2,123049
207,05.06.1999,53,2,123030
208,09.06.1999,2,16,123038
209,18.08.1999,39,2,149583
210,04.09.1999,23,2,123042
211,08.09.1999,2,41,123050
212,09.10.1999,2,3,123024
213,06.02.2000,1,2,147264
214,08.02.2000,32,2,147274
215,10.02.2000,2,4,147280
216,26.04.2000,2,56,147386
218,02.09.2000,2,57,73100
219,07.10.2000,2,13,73103
220,15.11.2000,57,2,73108
221,28.02.2001,39,2,73109
222,24.03.2001,2,21,73111
223,28.03.2001,2,22,73112
224,25.04.2001,22,2,73115
225,01.09.2001,2,39,73123
226,06.10.2001,21,2,73126
227,27.03.2002,32,2,901286
228,17.04.2002,2,1,518248
229,21.08.2002,23,2,901432
230,12.10.2002,2,5,71879
231,16.10.2002,7,2,71882
232,02.04.2003,27,2,71885
234,07.06.2003,13,2,71888
235,11.06.2003,5,2,71890
236,13.06.2003,2,80,125567
237,06.09.2003,2,27,71892
238,10.09.2003,2,7,71894
241,02.05.1940,54,27,892275
242,08.12.1940,27,54,892288
243,15.06.1941,11,27,464976
244,07.09.1941,46,27,892301
245,28.09.1941,27,46,892303
247,05.04.1942,25,27,892309
249,07.06.1942,46,27,892313
250,14.06.1942,54,27,892314
253,01.11.1942,11,27,464994
255,10.04.1943,27,46,892325
257,09.04.1944,27,46,892339
261,19.06.1991,47,27,898803
262,05.07.1992,194,27,459252
263,08.07.1992,194,27,459253
264,12.07.1992,194,27,459254
265,22.10.1992,27,139,899051
266,25.06.1993,27,53,899234
267,23.03.1994,48,27,899398
268,20.04.1994,46,27,899429
269,18.05.1994,54,27,899459
270,04.06.1994,27,58,899489
271,17.08.1994,24,27,899519
272,04.09.1994,13,27,123253
273,09.10.1994,27,30,123261
274,16.11.1994,25,27,123267
275,25.03.1995,27,53,123271
276,29.03.1995,30,27,123262
277,26.04.1995,27,47,123277
278,11.06.1995,53,27,123272
279,03.09.1995,27,13,123254
280,08.10.1995,27,25,123268
281,15.11.1995,47,27,123278
282,28.02.1996,27,38,899951
283,13.03.1996,27,184,899959
284,26.03.1996,27,24,899970
285,10.04.1996,27,54,899987
286,24.04.1996,12,27,900001
287,02.06.1996,22,27,900067
288,11.06.1996,27,50,74207
291,23.06.1996,11,27,74214
293,10.11.1996,27,19,101223
294,11.12.1996,95,27,413122
295,12.12.1996,27,49,413123
296,29.03.1997,27,9,101224
297,02.04.1997,27,47,101225
298,30.04.1997,19,27,101227
299,08.06.1997,162,27,284961
300,12.06.1997,27,50,900386
302,10.09.1997,9,27,101231
303,11.10.1997,47,27,101233
304,29.10.1997,27,53,143669
305,15.11.1997,53,27,143670
306,22.04.1998,27,38,900671
307,29.05.1998,27,46,900717
309,06.06.1998,27,194,459274
310,14.06.1998,27,134,72496
311,20.06.1998,27,162,72497
312,26.06.1998,58,27,72500
313,30.06.1998,27,40,72508
314,04.07.1998,27,11,72511
316,11.07.1998,27,21,72515
317,05.09.1998,22,27,123123
318,10.10.1998,32,27,123127
319,14.10.1998,27,33,123131
320,10.02.1999,27,9,147701
321,10.03.1999,19,27,147742
322,28.04.1999,27,25,149444
323,05.05.1999,48,27,149455
324,05.06.1999,33,27,123132
326,16.06.1999,27,139,149492
328,18.08.1999,26,27,123139
329,21.08.1999,27,32,123128
330,04.09.1999,27,22,123124
332,13.11.1999,16,27,150942
333,23.02.2000,27,48,147303
334,29.03.2000,27,11,79688
335,26.04.2000,37,27,147388
336,28.05.2000,27,16,147427
337,16.08.2000,46,27,147554
338,02.09.2000,5,27,73220
339,11.10.2000,27,43,73223
340,28.02.2001,27,37,146998
341,24.03.2001,27,28,73227
342,25.04.2001,27,19,147062
343,02.06.2001,27,42,73231
344,06.06.2001,28,27,73232
346,01.09.2001,43,27,73234
347,05.09.2001,42,27,73235
348,06.10.2001,27,5,73237
349,10.11.2001,184,27,147172
351,13.02.2002,27,7,449312
352,27.03.2002,27,47,449313
354,08.05.2002,54,27,449315
355,03.06.2002,139,27,72553
357,13.06.2002,62,27,72558
358,21.08.2002,27,55,449316
359,07.09.2002,27,13,71878
360,12.10.2002,7,27,71880
361,20.11.2002,40,27,449317
362,09.02.2003,27,33,101279
364,29.03.2003,27,5,71883
365,02.04.2003,27,2,71885
366,30.04.2003,44,27,125509
368,20.08.2003,12,27,134748
369,06.09.2003,2,27,71892
370,10.09.2003,5,27,71893
371,11.10.2003,27,7,71895
372,15.11.2003,27,47,138994
375,24.07.1947,23,36,892461
376,02.07.1948,23,15,892527
377,07.08.1949,9,23,892576
378,29.06.1951,23,44,892695
379,26.07.1951,36,23,892696
381,09.08.1953,9,23,892822
382,13.08.1953,36,23,892824
383,04.07.1954,23,36,892878
384,24.08.1954,44,23,892881
385,03.07.1955,23,9,892934
386,25.08.1955,23,151,892949
387,29.06.1956,15,23,893037
389,02.06.1957,16,23,146620
390,05.06.1957,5,23,146618
391,08.07.1957,23,36,893100
392,10.07.1957,23,9,893101
393,01.09.1957,23,16,146621
394,04.09.1957,23,5,146619
400,09.06.1960,36,23,893352
401,03.08.1960,23,11,449863
405,09.07.1962,23,36,893553
406,12.08.1962,22,23,127253
407,02.09.1962,23,22,127254
411,10.08.1964,23,124,893761
412,23.08.1964,23,15,893764
413,05.07.1965,23,9,893860
420,23.08.1967,9,23,894131
422,18.07.1968,23,36,894240
423,23.06.1969,23,124,894373
424,21.07.1969,36,23,894383
425,24.07.1969,15,23,894385
427,11.11.1969,124,23,894430
431,07.07.1970,23,9,894531
432,20.07.1970,23,36,894533
434,26.05.1971,36,23,894687
437,13.08.1971,23,162,894742
438,18.05.1972,5,23,145691
439,22.05.1972,5,23,145692
440,03.07.1972,23,9,894950
442,03.08.1972,36,23,145695
444,11.07.1973,44,23,895109
448,22.08.1973,21,23,145693
449,29.08.1973,21,23,145694
451,19.08.1974,23,15,895329
452,08.09.1974,23,5,125955
453,09.10.1974,9,23,895388
454,12.10.1974,10,23,125959
456,05.06.1975,23,10,125960
461,03.09.1975,16,23,125966
462,06.09.1975,5,23,125956
464,19.05.1976,36,23,895645
466,14.07.1976,15,23,895675
467,21.08.1976,23,31,895700
468,05.09.1976,23,5,145256
469,08.09.1976,23,21,145261
470,11.06.1977,23,35,145263
471,30.06.1977,23,36,895854
473,31.08.1977,21,23,145262
474,03.09.1977,5,23,145255
475,21.09.1977,35,23,145264
476,28.06.1978,23,9,896051
477,03.09.1978,23,151,896099
478,06.09.1978,23,38,125827
479,20.09.1978,21,23,125829
480,04.10.1978,10,23,125831
481,22.05.1979,45,23,125845
482,26.05.1979,23,11,147850
483,09.06.1979,23,45,125846
484,05.09.1979,23,21,125830
485,12.09.1979,23,10,125832
486,10.10.1979,38,23,125828
487,02.06.1980,23,55,144874
488,25.06.1980,23,15,896435
491,14.07.1980,36,23,896445
492,17.07.1980,44,23,896447
493,03.09.1980,23,52,144876
494,24.09.1980,50,23,144878
495,15.10.1980,52,23,144877
497,22.08.1981,23,100,896681
499,09.09.1981,23,50,144879
501,14.10.1981,55,23,144875
502,14.03.1982,169,23,896835
503,02.06.1982,23,12,896902
504,05.06.1982,32,23,125755
505,11.07.1982,15,23,896921
508,01.09.1982,23,21,125757
510,13.10.1982,22,23,125761
511,27.10.1982,48,23,125763
512,29.05.1983,23,48,125764
513,05.06.1983,23,32,125756
515,17.08.1983,23,44,897144
516,07.09.1983,21,23,125758
517,21.09.1983,23,22,125762
518,20.06.1984,23,36,897313
521,12.09.1984,23,55,144627
522,25.09.1984,181,23,897371
523,17.10.1984,43,23,144629
524,14.11.1984,55,23,144628
525,31.03.1985,169,23,897513
526,24.04.1985,31,23,897526
527,28.05.1985,23,43,144630
528,12.06.1985,23,48,144637
531,25.09.1985,48,23,144638
532,11.03.1986,152,23,897717
533,15.03.1986,152,23,897720
534,19.03.1986,169,23,897723
535,25.05.1986,23,22,897771
537,10.09.1986,23,16,123559
538,24.09.1986,23,52,123561
539,29.10.1986,10,23,123569
540,26.02.1987,169,23,897909
541,28.02.1987,169,23,897911
543,29.04.1987,16,23,123560
545,03.06.1987,23,10,123570
547,09.09.1987,23,36,123577
548,23.09.1987,36,23,123578
550,28.10.1987,52,23,123562
553,04.05.1988,54,23,898129
556,07.08.1988,23,7,898187
558,24.08.1988,23,14,619278
559,31.08.1988,23,52,144431
560,21.09.1988,23,54,898203
561,28.09.1988,9,23,898212
562,12.10.1988,50,23,144433
563,19.10.1988,10,23,144435
565,31.05.1989,52,23,144432
566,14.06.1989,23,37,144449
567,23.08.1989,37,23,144450
568,06.09.1989,23,10,144436
569,20.09.1989,23,50,144434
570,28.03.1990,31,23,898580
572,08.04.1990,151,23,898586
573,30.05.1990,23,1,123404
574,08.08.1990,14,23,619281
575,05.09.1990,23,16,123406
577,10.10.1990,48,23,123410
580,07.05.1991,32,23,898772
581,26.05.1991,1,23,123405
583,17.07.1991,23,50,898814
584,04.09.1991,23,9,898823
585,25.09.1991,23,48,123411
586,16.10.1991,57,23,898842
587,20.11.1991,16,23,123407
588,10.02.1992,32,23,898901
590,08.04.1992,24,23,898935
591,13.05.1992,19,23,144327
592,03.06.1992,54,23,144329
594,07.10.1992,23,19,144328
595,14.10.1992,41,23,144333
596,17.04.1993,151,23,899180
597,20.05.1993,31,23,144343
598,02.06.1993,23,41,144334
599,16.06.1993,23,54,144330
600,31.08.1993,23,151,899262
601,08.09.1993,23,31,144344
602,17.10.1993,115,23,899283
603,20.04.1994,181,23,899428
604,24.04.1994,151,23,899438
606,19.05.1994,23,59,899460
607,16.08.1994,23,13,899516
609,07.09.1994,23,44,123233
610,12.10.1994,50,23,123237
611,29.10.1994,169,23,899599
612,16.11.1994,45,23,123241
613,22.04.1995,61,23,899716
614,01.06.1995,44,23,123234
615,11.06.1995,23,54,123251
616,02.07.1995,23,14,619286
617,16.08.1995,23,45,123242
618,11.10.1995,23,50,123238
620,07.02.1996,47,23,899927
621,09.02.1996,41,23,899932
622,11.02.1996,32,23,899937
623,24.04.1996,13,23,899993
624,01.06.1996,23,33,143609
625,05.06.1996,23,57,900073
626,14.08.1996,23,32,900108
627,04.09.1996,49,23,900139
628,05.10.1996,30,23,143615
629,09.10.1996,23,40,143617
630,10.11.1996,22,23,143623
631,29.04.1997,46,23,900364
632,07.06.1997,33,23,143610
633,11.06.1997,23,30,143616
634,20.07.1997,23,36,900410
636,20.08.1997,29,23,143633
637,06.09.1997,23,22,143624
638,10.09.1997,40,23,143618
639,11.10.1997,23,29,143634
640,07.12.1997,181,23,900519
641,05.02.1998,47,23,900579
642,07.02.1998,46,23,900586
644,06.06.1998,109,23,900739
645,19.08.1998,23,28,900791
646,05.09.1998,23,16,123027
647,10.10.1998,3,23,123033
648,14.10.1998,23,41,123039
649,10.03.1999,31,23,147744
650,27.03.1999,2,23,123041
651,31.03.1999,53,23,123047
652,28.04.1999,32,23,149449
653,05.06.1999,23,3,123034
654,09.06.1999,41,23,123040
655,18.08.1999,14,23,149574
656,04.09.1999,23,2,123042
657,08.09.1999,23,53,123048
658,09.10.1999,16,23,123028
659,31.01.2000,23,36,147244
660,02.02.2000,23,15,147249
661,04.02.2000,23,14,147256
662,27.07.2000,23,32,147523
663,16.08.2000,23,44,147545
664,02.09.2000,23,9,73131
665,07.10.2000,49,23,73133
666,11.10.2000,23,35,73137
667,15.11.2000,38,23,147618
669,13.01.2001,158,23,901133
671,24.03.2001,7,23,73139
672,25.04.2001,32,23,73143
673,02.06.2001,23,32,73145
674,06.06.2001,23,7,73149
675,15.08.2001,23,38,147136
676,01.09.2001,23,49,73150
677,05.09.2001,35,23,73155
678,06.10.2001,9,23,73157
679,08.01.2002,169,23,901188
680,10.01.2002,181,23,901191
682,22.05.2002,36,23,901368
683,21.08.2002,23,2,901432
684,07.09.2002,23,54,901468
685,12.10.2002,23,43,71820
686,16.10.2002,23,30,71822
687,20.11.2002,13,23,901511
688,29.03.2003,43,23,71824
689,30.04.2003,15,23,125487
690,07.06.2003,23,14,71827
691,11.06.2003,30,23,71829
692,20.08.2003,14,23,71830
693,06.09.2003,23,11,71832
694,11.10.2003,11,23,71836
696,31.03.2004,1,23,153994
697,28.04.2004,28,23,165720
698,30.05.2004,162,23,165736
699,05.06.2004,12,23,165744
700,24.09.1922,28,13,526639
701,24.07.1923,13,28,891683
702,27.05.1924,16,28,752693
703,22.06.1924,28,50,542197
704,14.08.1924,28,15,543060
705,16.08.1924,30,28,543057
706,18.10.1924,28,13,543077
707,09.08.1925,15,28,143138
708,26.08.1925,13,28,143143
709,20.09.1925,28,30,143147
710,20.07.1926,28,44,494625
711,12.08.1926,28,15,494619
712,21.08.1926,30,28,494617
713,19.09.1926,28,13,494603
714,29.05.1927,44,28,494370
717,11.09.1927,15,28,494353
718,25.09.1927,28,13,494355
719,06.07.1928,28,44,493528
720,25.07.1928,30,28,493527
721,27.07.1928,13,28,493525
722,19.08.1928,28,15,493522
723,01.09.1928,30,28,493494
724,23.09.1928,28,13,493500
725,28.07.1929,44,28,463803
726,14.08.1929,28,30,463799
728,15.09.1929,15,28,463791
731,22.07.1930,28,44,493179
733,16.08.1930,13,28,493184
734,17.08.1930,30,28,493182
735,26.10.1930,38,28,493191
738,05.07.1931,28,38,891789
740,19.08.1931,15,28,891793
743,27.09.1931,28,13,891804
744,01.06.1932,13,28,891840
745,29.06.1932,30,28,891851
746,13.07.1932,28,44,523797
747,24.07.1932,28,30,891856
748,28.08.1932,28,30,891859
750,11.09.1932,30,28,891862
751,02.10.1932,38,28,495996
752,28.05.1933,28,13,891893
753,12.06.1933,28,30,891903
754,04.07.1933,28,44,523798
755,09.08.1933,13,28,891909
757,04.09.1933,30,28,891914
758,10.06.1934,30,28,891943
759,14.08.1934,28,15,891951
760,09.09.1934,28,30,891957
761,23.09.1934,44,28,523799
762,14.10.1934,28,38,495995
763,30.05.1935,28,30,892005
765,12.06.1935,28,13,892008
766,05.07.1935,28,44,523800
767,21.08.1935,30,28,892025
768,22.08.1935,13,28,892026
770,15.09.1935,38,28,495994
771,13.10.1935,11,28,462928
772,28.05.1936,13,28,892062
773,14.06.1936,30,28,892064
774,29.08.1936,28,30,892072
776,06.09.1936,28,38,495993
777,25.06.1937,28,11,465030
779,29.07.1937,28,30,456473
780,03.09.1937,30,28,456474
781,04.09.1937,13,28,892121
782,07.09.1937,13,28,892125
783,19.09.1937,28,13,892128
791,04.09.1938,30,28,892198
793,25.09.1938,28,38,495991
794,18.05.1939,40,28,892232
795,24.05.1939,7,28,892237
796,27.07.1939,28,13,892248
799,08.04.1992,40,28,898933
800,26.05.1992,32,28,898954
802,12.07.1992,28,30,898986
803,12.08.1992,28,30,144293
804,26.08.1992,28,9,144295
806,23.09.1992,28,48,144301
807,28.10.1992,30,28,144294
808,11.11.1992,1,28,144309
810,16.12.1992,48,28,144302
811,20.02.1993,30,28,899143
812,21.02.1993,13,28,899145
813,14.04.1993,9,28,144296
814,15.05.1993,28,1,144310
815,02.06.1993,28,35,144323
816,09.06.1993,28,22,144298
817,02.07.1993,13,28,899237
818,03.07.1993,30,28,899238
819,08.09.1993,35,28,144324
820,02.06.1994,28,32,899482
821,26.06.1994,28,17,899505
822,30.07.1994,13,28,899512
823,31.07.1994,30,28,899513
824,07.09.1994,28,22,123315
825,09.10.1994,28,39,123321
826,06.11.1994,28,13,899604
827,15.11.1994,29,28,123329
828,08.03.1995,54,28,899685
829,29.03.1995,37,28,123335
830,26.04.1995,28,35,123339
831,19.05.1995,28,13,899726
832,21.05.1995,28,30,899729
834,07.06.1995,35,28,123340
835,16.08.1995,28,37,123336
837,11.10.1995,22,28,123316
838,12.03.1996,57,28,899958
839,07.07.1996,13,28,900087
840,08.07.1996,30,28,900088
841,14.08.1996,28,15,900105
842,01.09.1996,28,44,143513
843,05.10.1996,28,43,143515
844,09.10.1996,56,28,143517
845,09.11.1996,37,28,143521
846,14.02.1997,57,28,284950
848,17.02.1997,38,28,284949
849,02.04.1997,45,28,284957
850,30.04.1997,28,56,143518
851,18.05.1997,13,28,143529
852,08.06.1997,28,37,143522
853,25.06.1997,28,2,284964
854,10.07.1997,13,28,900402
855,11.07.1997,30,28,900403
856,19.08.1997,28,4,900430
857,06.09.1997,28,13,143530
858,10.09.1997,44,28,143514
860,06.02.1998,17,28,900583
861,08.02.1998,32,28,900588
863,21.04.1998,28,30,900661
864,17.05.1998,28,24,550247
865,25.06.1998,13,28,900746
866,26.06.1998,2,28,900748
867,19.08.1998,23,28,900791
869,10.10.1998,28,17,122973
870,14.10.1998,47,28,122979
871,10.11.1998,115,28,900872
872,24.02.1999,24,28,147724
873,31.03.1999,28,19,122987
874,28.04.1999,28,1,122989
875,05.06.1999,28,47,122980
876,09.06.1999,19,28,122988
877,26.06.1999,60,28,149511
878,04.09.1999,1,28,122990
879,08.09.1999,17,28,122974
880,09.10.1999,28,36,122970
881,02.02.2000,40,28,147251
882,04.02.2000,46,28,147258
883,06.02.2000,30,28,147268
884,26.04.2000,30,28,147396
886,16.08.2000,28,56,147548
887,02.09.2000,28,43,73219
889,15.11.2000,42,28,73224
890,28.02.2001,29,28,147004
891,24.03.2001,27,28,73227
892,25.04.2001,28,42,73229
893,02.06.2001,5,28,73230
894,06.06.2001,28,27,73232
895,03.07.2001,28,13,147099
896,05.07.2001,28,30,147102
897,15.08.2001,28,53,147139
898,06.10.2001,43,28,73238
899,14.11.2001,28,41,147178
900,27.03.2002,31,28,901288
901,17.04.2002,28,166,901308
902,22.05.2002,15,28,901369
903,06.07.2002,28,4,901388
904,21.08.2002,28,56,901431
905,07.09.2002,28,44,71798
906,12.10.2002,38,28,71800
908,12.02.2003,28,30,101297
909,02.04.2003,53,28,123612
910,30.04.2003,28,42,71806
912,04.07.2003,28,30,129548
913,05.07.2003,13,28,129550
914,20.08.2003,28,190,134743
915,06.09.2003,28,38,71811
916,10.09.2003,28,54,71814
917,11.10.2003,44,28,71815
918,15.11.2003,28,50,138990
919,19.11.2003,50,28,138991
920,20.12.2003,169,28,143451
921,18.02.2004,28,166,151545
922,19.02.2004,54,28,153978
923,21.02.2004,56,28,153985
924,31.03.2004,47,28,154003
925,28.04.2004,28,23,165720
927,15.06.2004,49,28,142560
928,19.06.2004,28,11,142561
929,23.06.2004,21,28,142563
930,18.08.2004,28,55,165754
931,04.09.2004,28,39,149635
932,08.09.2004,31,28,149637
933,09.10.2004,46,28,149642
934,13.10.2004,28,13,149643
935,17.11.2004,29,28,149649
936,09.03.1982,29,45,464991
939,30.05.1990,29,151,464990
940,12.03.1991,29,45,449390
941,26.10.1993,29,13,464989
942,20.04.1994,35,29,123313
943,27.05.1994,45,29,449376
944,07.09.1994,29,37,123317
945,12.10.1994,22,29,123325
946,15.11.1994,29,28,123329
947,18.12.1994,39,29,123333
948,26.04.1995,37,29,123318
949,03.06.1995,29,22,123326
950,15.08.1995,29,39,123334
951,06.09.1995,28,29,123330
954,04.06.1996,11,29,413115
955,31.08.1996,29,22,143611
956,09.10.1996,30,29,143621
957,09.11.1996,29,33,143608
958,29.03.1997,40,29,143627
959,30.04.1997,29,30,143622
960,21.05.1997,22,29,143612
962,06.09.1997,29,40,143628
963,11.10.1997,23,29,143634
965,02.09.1998,40,29,123093
966,10.10.1998,29,46,123101
967,14.10.1998,29,4,123109
968,27.03.1999,54,29,123115
969,31.03.1999,29,39,123121
971,09.06.1999,39,29,123122
972,18.08.1999,29,6,149577
973,04.09.1999,29,54,123116
974,08.09.1999,46,29,123102
976,26.04.2000,29,14,147395
977,07.06.2000,11,29,79691
978,03.09.2000,24,29,73240
979,07.10.2000,29,37,73241
980,28.02.2001,29,28,147004
982,28.03.2001,29,6,73247
983,25.04.2001,37,29,73249
984,02.06.2001,29,24,73250
985,05.09.2001,29,48,73255
987,13.02.2002,14,29,464988
988,27.03.2002,29,35,464987
989,17.04.2002,31,29,464986
990,21.08.2002,14,29,464985
992,16.10.2002,50,29,71861
993,29.03.2003,29,12,71863
994,02.04.2003,46,29,71866
995,30.04.2003,29,181,125511
996,07.06.2003,33,29,71868
997,20.08.2003,29,42,134744
998,06.09.2003,29,50,71871
999,10.09.2003,12,29,71873
1000,11.10.2003,29,46,71876
1001,28.04.2004,42,29,168996
1002,03.06.2004,29,19,169071
1003,06.06.2004,45,29,169074
1004,18.08.2004,29,13,149632
1005,03.09.2004,21,29,183109
1007,09.10.2004,29,39,149640
1008,13.10.2004,31,29,149644
1009,17.11.2004,29,28,149649
1010,29.10.1911,31,16,493084
1011,20.04.1913,16,31,466557
1012,08.02.1914,31,16,466538
1019,29.05.1924,25,31,752698
1027,21.05.1927,31,12,494368
1030,27.05.1928,5,31,456577
1031,28.06.1928,31,68,493516
1051,11.03.1934,31,11,241921
1052,15.04.1934,31,16,241922
1058,18.08.1935,31,11,462944
1063,09.05.1936,31,22,892056
1064,04.08.1936,11,31,456452
1065,27.09.1936,11,31,449723
1068,21.03.1937,31,11,465024
1072,28.11.1937,21,31,456475
1073,16.01.1938,31,54,892147
1075,13.03.1938,31,5,456476
1076,20.03.1938,11,31,465020
1082,26.03.1939,31,11,463776
1086,31.03.1940,21,31,892269
1088,13.05.1945,31,5,559967
1090,23.02.1946,5,31,559968
1091,10.03.1946,31,21,892376
1095,28.07.1946,31,36,892390
1102,24.05.1947,31,43,892441
1110,26.07.1948,31,3784,464229
1111,31.07.1948,26,31,464231
1118,26.06.1949,45,31,724356
1119,18.09.1949,31,45,724357
1126,15.08.1950,36,31,892635
1134,04.11.1951,31,15,892710
1136,23.12.1951,11,31,413231
1139,20.04.1952,31,11,413208
1150,20.09.1953,31,16,456519
1151,28.10.1953,22,31,456523
1153,07.03.1954,31,22,456524
1166,30.09.1956,37,31,146636
1170,10.03.1957,10,31,864705
1171,20.03.1957,21,31,146638
1173,11.09.1957,21,31,146639
1174,29.09.1957,31,37,146637
1187,17.06.1959,36,31,893257
1196,19.10.1960,31,12,146596
1198,19.03.1961,39,31,146600
1204,28.09.1961,12,31,146595
1205,08.10.1961,31,39,146599
1210,11.04.1962,31,52,893529
1217,11.09.1963,21,31,127281
1219,30.10.1963,21,31,127280
1221,04.12.1963,31,9,127290
1222,10.12.1963,9,31,127291
1223,18.12.1963,9,31,127298
1227,04.10.1964,31,16,146498
1229,08.11.1964,31,36,146505
1232,27.05.1965,36,31,146506
1233,19.09.1965,31,26,146502
1235,06.11.1965,16,31,146497
1239,02.10.1966,38,31,127115
1241,26.11.1966,31,16,127121
