9737,29.04.1992,С.І.Ѕ.,ENGLAND	
9752,16.02.1996,ESTONIA,AZERBAIDJAN	
9756,24.02.1996,ESTOŇIA,FARGE ISLANDS	
9762,07.07.1996,ESTONIλ,LATVIA	
9781,01.03.1997,ESTONIA,AZERBAIDJAN	
9789,04.06.1997,ESTONIA,AZERBAIDJAN	
9803,20.08.1997,ESTOŃIA,AUSTRIA	
9808,27.11.1997,PHILLIPINES,ESTONIA	
9826,23.09.1998,ESTONIA,EGYIPT	
9828,10.10.1998,SCOTLAND,EŠTONIA	
9861,09.10.1999,ESTONIA,BOSNIA I HERZEGOVINA	
9866,22.06.1998,ROМÂNIA,ENGLAND	
9878,04.06.2000,EŚTONIA,BELARUS	
9904,06.06.2001,ESTONIA,REPUBLIC of IREAND	
9965,15.11.2003,ALBANIA,EŚTONIA	
10034,19.08.1998,BOSNIA I HERZEGOVINA,FAROE ISLANDS	
10050,07.11.2000,SWITZERLANЛ,FAROE ISLANDS	
10056,15.08.2001,YUGOŚLAVIA,FAROE	
10098,05.07.1925,FSTONIA,FINLAND	
10099,10.07.1925,FINLAND,AUS"ГRIA	
10102,27.09.1925,DEŃМARK,FINLAND	
10103,06.06.1926,FINLAM),NORWAY	
10114,12.08.1928,FINLAND,ESΓON
10138,17.08.1932,ESTONıA,FINLAND	
10163,27.09.1936,FINLAND,S
10172,04.07.1938,FINLAŃD,SWEDEN	
10176,09.06.1939,SWEDEN,FiNLAND	
10178,20.07.1939,FINLAND,I FALY	
10189,26.08.1945,SWEDEŃ,FiNLAND	
10227,04.08.1952,FINLAND,CH
10231,25.05.1953,,
10237,25.05.1954,FINLAIiD,ЅСОГLАND	
10240,29.08.1954,,
10256,27.07.1957,USSК,FINLAND	
10279,30.10.1960,EAST GERMANY,FiNLAND	
10280,16.06.1961,FINLAND,BULGARIn	
10286,19.06.1962,FINLAND,ŚWEDEN	
10291,22.07.1963,USSR,ГіЃLАІ"D	
10313,18.09.1966,FINLAND,DENMMARK	
10316,10.05.1967,FINLAND,GREEĆE         
10317,24.05.1967,FINLAND,НOLLAND       
10323,24.09.1967,AUS"IІZIA,FINLAND	
10330,11.09.1968,F INLAND,SWEDEN        
10334,15.05.1969,FINLAND,НOLLANDamateur	
10341,15.10.1969,SPAIŃ,FINLAND	
10352,25.08.1971,FiNLAND,NORWAY	I-
10354,22.09.1971,FINLAND,RONIÂNiA	
10355,13.10.1971,WALES,FIŃLAND	
10366,06.06.1973,FiNLAND,EAST GERMANY	
10378,15.05.1975,FiNLAND,NORWAY	
10379,5.06.1975,FINLANΠ,ITALY	
10382,03.09.1975,HOLLAND,FINLAŃD	
10384,09.05.1976,liNLANI),sWIFZI/RLANI)	
10422,28.06.1978,SWEDEN,F INLAND	
10429,09.02.1979,BAHRAIN,FiNLAND	
10430,10.05.1979,RENMARK ıılyı»pic,FINLAND	
10432,04.07.1979,FINLAND,ŮSSR	
10439,26.10.1979,NOR t%AY olympic,FINLAND	
10456,13.05.1981,BULGARIA,FiNLAND	
10458,17.06.1981,AUŚTRIA,FINLAND 
10470,08.09.1982,FINLAND,POLANI)	
10471,22.09.1982,FINLAND,PORTUGAI.	
10480,22.06.1983,DEŃMARK olympic,FINLAND	
10489,27.05.1984,FINLAND,NORTIIERN iKELAND	
10495,22.11.1984,,
10496,24.11.1984,,
10497,23.01.1985,SPAIN,FIN!."Г)
10498,08.02.1985,,
10499,14.02.1985,,
10500,17.02.1985,ECUADOR, ( a " )
10501,26.02.1985,,
10503,22.05.1985,FINLAND,FNCLAO	
10504,06.06.1985,FINLANI),ROI"IЦ&INIA	t
10518,01.04.1987,WALES,FiŃLAND	
10535,08.03.1908,SWiTZERLAND,FRANCE	
10540,19.05.1988,FINLAND,(/OLONlBiA	
10547,17.08.1988,FINLAŃD,UŚSR	
10549,31.08.1988,FINLAND,WEST GERıМANY	
10555,06.11.1988,K(iWAIГ,FINLAND	
10562,08.02.1989,ALGERIA,FiNLAND	
10567,28.01.1912,FRANCE,BELGILN
10573,12.01.1913,FRANCE,IFALY	
10579,22.10.1989,TRINIDAD TOBAGO,FINLAND	
10581,25.10.1989,TRINiDAΠ TOBAGO,FINLAND	
10585,12.02.1990,UNITED ARAB EMIRАTES,FINLAND	
10588,29.03.1914,ITALY,FRANC_	
10590,10.03.1990,USА,FINLAND	
10596,29.08.1990,FINLAND,(ZECHOsLOVAKIA	
10601,11.11.1990,ГUNISIA,FINLAND	
10609,16.05.1991,FiNLAND,MALTA	
10624,15.04.1992,BRASIL,,FINLAND	
10633,09.09.1992,FINLAND,SWEDEŃ	
10640,11.11.1924,BELGIUNI,FRANCE	
10641,22.01.1993,CAMEROOŃ,FINLAND	
10668,10.11.1993,ISRAEL,FiŃLAND	
10669,21.02.1928,PRANCE,REPUBLIC OF IRELAND	
10670,25.01.1994,QATAK,FINLAND	
10691,26.10.1994,ЕSTONIA,FINLAND	
10701,16.02.1995,TRINIDAD TOBAGO,FINLAND	
10734,12.02.1933,FRANCE,AUSTRLА.	
10739,26.03.1933,FRANCE,BELGiUM	
10747,21.02.1997,МALAYSiA,FINLAND	
10768,09.02.1998,SLOVAКIA,FINLAND	
10824,06.12.1945,АLJSTRiA,FRANCE	
10831,05.05.1946,FRANCE,AUSTRiλ	
10832,02.09.2000,FINLAND,ALBAiN
10843,15.02.2001,KUWAIТ,FINLAND	
10845,18.02.2001,OМAN,FINLAND	
10846,04.04.1948,FRANCE,iALY	
10850,28.02.2001,i,UXEıNIBOURG,FIŇLAND	
10854,25.04.2001,HUŃGARY,FINLAND	
10861,15.08.2001,FINLAND,BELGiUM       
10863,09.10.1949,YUGOŚLAVIA,FRANCE	
10877,06.02.1951,FRAıNCE,YUGOSLAVIA	
10882,03.06.1951,ІГALY,FRANCE	
10896,26.01.2003,BARBADOS,FiNLAND	
10898,29.01.2003,TRINIDAD TOBAGO,FINLAND	
10913,11.11.1953,FRANCE,SWiТZERLAND	
10934,28.04.2004,BOSNIA & HERZEGOVINA,FINLAND	
10989,03.10.1962,ENGLAND,FRAŃĆE	
10999,25.12.1963,FRANCE,BELGn . Nl	
11023,17.09.1967,POLANI),FRANCE	
11052,08.04.1972,ROIANIA,FRANCE	
11053,11.06.1972,FRANCE,CENTRAL AMERICA XI	
11054,15.06.1972,FRANCE,AFRICA XI	
11055,18.06.1972,FRλtiCE,COLOMBIA 
11060,03.03.1973,FRANCE,PORT
11062,26.05.1973,t,FRANCE	
11063,,Frankreich,GREЕCІ	
11074,25.05.1975,ICELAND,FR W/T	
11075,03.09.1975,FRλNСC,ICELAND -	
11084,23.02.1977,FRANCE,WEST GERř
11086,23.04.1977,sWITZERLAND,FRANCE	
11088,08.10.1977,FRANCE,SOV
11089,16.11.1977,FR%CE,Bl LGARIA	
11164,17.11.1993,FRANCE,Bl
11165,16.02.1994,I ALY,FRANĆE	
11168,29.05.1994,JAIіN,FRANCK;	
11170,07.09.1994,SLOVAKIΛ,FRANCE	
11171,08.10.1994,,
11172,16.11.1994,POI:ΛND,FRΛNCE
11173,,,
11174,,,
11175,18.01.1995,,
11176,29.03.1995,,
11178,22.07.1995,NORlЧλ i,FRA:NCE	
11211,15.11.1995,MOLDOVA,ĞEORGIA	
11212,04.09.1999,UKRAINE,FRANĆE	
11214,08.09.1999,AR:YiENiA,FRANCЕ	
11216,09.01.1999,FRANCE,!CELA;V
11217,08.05.1996,CREECE,CEORCIA	
11218,13.11.1999,FRANCE,CRОAТIA	
11220,23.02.2000,,
11230,10.10.1998,LETONIA,GEORGIA	
11234,28.03.2001,SPAIŃ,FRANCE	
11247,08.09.1999,GEORGIA,LETONIA	
11249,09.05.2001,G EORGiA,AZERBAIJAN	
11275,06.09.2003,FRANCE,CYРRUS	        
11276,11.10.2003,FI:LθNCE,ISRAEL	
11298,09.06.1999,AŃDORRA,FRANCE	
11318,17.11.1993,FRΛNCE:,BULGARIA	
11320,22.03.1994, FRΛNCE,CHILÉ	
11330,26.04.1995,FRANCE,SLOVAКIA	
11377,12.06.1984,FRANCE,DENıNARK	
12338,07.04.1879,WALES,SCΠTLAND	
12339,15.03.1880,VALES,ENGLAND	
12375,28.06.1932,RONIANIA,GREECE	
12402,21.05.1936,BULGARiA,GREECE	
12407,22.01.1938,РАLЕЅТІNА,GRЕЕСЕ	
12409,20.02.1938,GREECE,РАLFЅТІNА	
12412,23.04.1948,GREECE,TURkEY	
12413,24.03.1894,SCOTLAND,WALEŚ	
12414,28.11.1948,HJRKEY,GREECE	
12453,23.03.1901,IRELAND,WF LES	
12458,28.03.1954,GREECE,YUGOSLAViA	
12459,15.03.1902,SCOTLANЛ,WALES	
12487,04.03.1907,WALES,SĆ
12516,11.03.1912,WALEŚ,ENGLAND	
12608,07.12.1932,WАLES,NORTHERN IRELAND	
12624,17.01.1973,GREECE,ŚØiλIN	
12683,21.09.1977,RONIANIA,GREECE	
12691,15.02.1978,GREECE,AŮSTRIA	
12692,08.12.1951,WALES,REST OF UNITED KINGDOM	
12703,18.06.1978,    AUSТRALIA,GREECE	
12722,12.09.1979,GREEĆE,SOVIET UNION	
12729,01.04.1980,S IТZERLAND,GREECE	
12763,14.11.1981,IГALY,GREECE	
12777,19.04.1961,WALES,SРAIN	
12806,14.12.1983,GREECE,LUXEh
12811,21.10.1964,DENNIARK,WALES	
12953,12.10.1977,WALES,SCOTLAŇD	
12960,13.05.1978,WALEŚ,ENGLAND	
12971,19.05.1979,WALEŚ,SCOTLAND	
12991,12.02.1992,GREECE,RO;tiANIA	
12994,19.11.1980,WALES,CZEĆHOSLOVAК
13004,17.02.1993,GREECE,Lt yEMBOI. RG	
13030,05.06.1994,COLONIBiA,GREECE	
13035,12.10.1983,WALES,RΠMANIA	
13050,08.02.1995,GREECE,RUMANIA	
13062,10.09.1985,«ALES,SCOTLAND	
13066,25.02.1986,SAUDi ARABIA,WАLES	
13077,18.02.1987,WALES,S
13084,14.10.1987,DENiIARK,WALES	
13087,23.03.1988,WALES,YUGOSLAViA	
13103,19.08.1997,GREECE,ĆYPRUS	
13111,25.04.1990,SWEЛEN,WΛLES	
13157,14.12.1999,GREECE,CHANA	
13198,14.04.1907,BELGIUМ,HOLLAND	
13205,19.03.1908,ВELGIUM,HOLLAND	
13241,10.10.1998,DENNIARK,WALES	
13248,10.03.1912,BELGIUM,HOLI,ANI	
13266,28.08.1920,HOLLAND,LUXEМBOURG	
13289,26.03.1922,BELGIOM,HOLLAND       
13296,15.11.2003,POH UGAL,GREECE	
13303,31.03.2004,GREECE,SWiTZERI~AND	
13305,27.03.2002,WALEŚ,CZECII REPUBLIC	
13316,27.04.1924,ВELGIUM,HOLLAND	
13318,12.06.2004,PORTIIGAL,GREECE	
13320,20.11.2002,AZERBAIIAN,WALES	
13325,20.06.2004,R[JSSIA,GREECE	
13326,29.03.2003,WALES,AZERBALIAN	
13329,09.06.1924,HOLLAND,ŚWEDEN	
13356,18.08.2004,LAТVIA,WALES	
13371,30.03.2005,AUSTRIλ,WALES	
13491,16.11.1955,SAAR,HOLLAND	
13495,06.06.1956,HOLLAND,SAAR	
13503,26.05.1957,AUSTRIÁ,HOLLAND	
13508,23.04.1958,HOLLAND,CURA(AO	
13511,28.09.1958,BELGIUIII,HOLLAND	
13525,29.06.1960,NETHERLAND ANTILLES,HOLLAND	
13526,03.07.1960,SURINAM,HOLLAND	
13538,05.09.1962,HOLLAND,NETHERLAND ANTILLES	
13629,22.11.1975,iTALÝ,HOLLAND	
13674,22.02.1981,HOLLAND,CÝPRUS	
13689,27.04.1983,HOLLAND,ЅWEDEN	
13692,12.10.1983,REPUBLIC OF IRELAŃD,HOLLAND	
13770,26.04.1989,IIOLLAND,WEST GERMANY	
13779,15.11.1997,UKRAINЕ,CROATIA	
13797,31.03.1999,UKRAINE,iĆELAND	
13828,15.06.1992,HOLLAND,C.I.S.	
13837,06.06.2001,UKRAINE,WАLЕЅ	
13862,21.08.2002,UKRAINE,iRAN	~
13864,07.09.2002,ARМENiА,UKRAINE	
13869,20.11.2002,SLOVAКIA,UKRAINE	
13871,12.02.2003,[URKEM,UKRAINE	
13873,,UKRAINE,SPAIN	
13877,30.04.2003,DENIIIARK,UKR~INE	
13879,,UKRAINE,ARMENIA	
13881,,GREECE,UKRAINE	
13883,20.08.2003,,
13888,,,
13890,11.10.2003,UKRAiNE,MACEDONIA	
13900,,ENGLAND,UKRAINE	
13902,04.09.2004,,
13907,09.10.2004,,
13909,,TURKEY,UKRAINE	
13918,04.06.2005,UKRAINE,KAZλKHSTAN	
13919,,,
13946,04.06.1997,ŠOUTH AFRICA,HOLLAND	
13958,27.05.1998,HOLLAND,KAMERUN	
14023,25.06.2000,HOLLAND,YUGOSLAViA	
14161,02.10.1931,TURKEY,YUGOŚLAVIλ	
14179,02.08.1948,TURKEY,CHINλ P.R.	
14214,25.05.1953,SWIТZERLAND,TURKEY	
14234,18.12.1955,TURKEY,PORTUQAL	
14272,01.06.1961,NORWAY,TI.IRKEY	
14288,10.10.1962,TURKEY,ECHIOFiA	
14293,02.12.1962,ITAALY,TURKEL	
14295,12.12.1962,TURKEY,DENIIARK	
14313,19.04.1965,TURKEM,PORTUGAL	
14324,09.10.1965,TURКЕУ,CZECNOSLOVAKIA	
14328,21.11.1965,CZEĆHOSLOVAКIA,TURKEY	
14385,06.10.1946,HUNGARY,AUSTRIλ	
14400,14.09.1947,АUЅТRІА,HUNGARY	
14401,13.01.1973,iTALY,TtiRKEY	
14404,21.04.1948,HUNGARY,ЅWІТZЕRLАND	
14407,02.05.1948,АUЅТRІА,HUNGARY	
14408,23.05.1948,HUNGARY,СZЕСНОЅLОУАКІА	
14417,03.10.1948,HUNGARY,АUЅТRІА	
14420,13.11.1974,TURKEY,AUSTRIλ	
14424,10.04.1949,СZЕСНОЅLОУАКІА,HUNGARY	
14487,05.07.1953,SWEDEŃ,HUNGARY	
14500,09.09.1981,iCELAND,TURKEY	
14506,22.09.1982,HUNGARP,TURKEY	,
14516,30.03.1983,IRELAŃD,TURKEY	
14525,16.11.1983,TURКEY,AUSTRIA	
14530,03.03.1984,TURKEY,iTALY	
14532,11.03.1984,LUXEMВOURG,TURКEY	
14544,28.03.1985,AI.BANIA,TURKEY	
14582,12.10.1988,TURKEY,iCELAND	
14588,29.03.1989,GREEĆE,TURKEY	
14601,11.04.1990,DENNIARK,TURKEY	
14641,23.09.1992,POLАND,TURKEY	
14661,23.02.1994,TURKEY,CZEĆH REPUBLIC	
14670,12.10.1994,TURKEY,iCELAND	
14679,29.03.1995,TURKEM,SWEDEN	
14685,07.06.1995,CANADA,TURKEM	
14690,18.06.1995,PARAGUAY,TURKE	
14696,30.08.1995,TURKEY,MAĆEDONIA	
14704,15.11.1995,SWEDEN,TURKEI`	
14711,09.04.1996,AZERBAiJAN,TURKEY	
14720,11.06.1996,CROATIA,TLiRKEY	
14742,30.04.1997,TURKEY,BELGIUМ	
14744,12.06.1997,CROATiλ,TURKEY	
14753,11.10.1997,HOLLAND,TI.RKEY	
14794,16.08.2000,ВOSNIA-HERZEGOViNA,TURKEY	
14801,11.10.2000,AZERBAIJAN,TIIRICEY	
14807,24.03.2001,TURKEY,SLOYAКIA	
14814,02.06.2001,TURKEY,AZERBAiJAŃ	
14821,01.09.2001,SLOVAКIA,TURKEY	
14825,06.10.2001,MOLDOVA,TURКЕУ	
14836,17.04.2002,TURKE,CHILE	
14846,13.06.2002,TURKEM,Ci ł
14852,26.06.2002,BRAZIL,TURKEY	
14857,07.09.2002,TURKEY,SLOVAКIA	
14862,16.10.2002,TURKEY,LIEĆHTENSTEIN	
14864,20.11.2002,ITALY,"[URKEV	
14876,,TURKEY,MACEDONIA	
14880,,CAMEROON,TURKEY	
14893,,REPUBLIC OF IRELAND,TURKEY	
14895,,,
14899,,TURKEY,LATVIA	
14902,,,
14909,21.05.2004,AUSTRALIA,TURКЕУ	
14927,,TURKEY,UKRAINE	
14973,18.06.1982,38000,ARGENTINA
14993,22.08.1984,HUNGARY,SWIТZERLAND	
15006,30.01.1986,ASIA XI,HUNGARY	
15007,01.02.1986,ASIA XI,HUNGARY	
15105,04.05.1913,SWiZERLAŃD,BELGIUM	
15112,05.04.1914,ITAL.,SWil ZERi,AND	
15130,06.06.1920,SWEDEN,SVVIТZERLAND	
15142,11.06.1922,ACiSTRIA,SWITZERLAND	
15144,15.06.1922,HUNGARY,ŠWITZERLAND	
15158,17.06.1923,DENNIARK,SWITZERLANЛ	
15165,20.04.1924,SWITZERLAND,IENNIARk	
15172,30.05.1924,SWITZERLAND,ĆZEĆIIOSLOVAКIA	
15181,22.03.1925,AUSTRIA,SIVITZERLAND 
15220,14.10.1928,SWITZERLAND,iTALÝ	
15233,06.10.1929,CZEĆHOSLOVAКIA,SWГГZERLAND	
15239,23.03.1930,FRANCE,SWITZЕRLAND	
15276,14.11.2001,HUNGARY,ГН ACEDONIA	
15281,13.02.2002,ЅWІТZЕRLАND,HUNGARY	
15300,14.10.1934,SWITZERLAND,CZEĆHOSLOVAКIA	
15307,17.03.1935,CZECHOSLOVAКIA,ŚWITZERLAND	
15329,21.06.1936,SWEDEN,ŚWiTZERLAND	
15334,21.02.1937,CZEĆHOSLOVAКIA,SWITZERLAND	
15343,19.09.1937,AUSTRiA,SWITZERLAND	
15370,28.12.1941,SPAIN,ЅWITZERLAND	
15381,11.11.1945,SWITZERLAND,ITAALY	
15393,02.11.1947,SWІTZERLAND,BELGIUM	
15407,19.03.1950,AUSTRiA,SWITZERLAND	
15413,15.10.1950,SWIТZERLAND,HOLLAND	
15446,26.06.1955,YUGOSLAVIА,SWITZERLAND	
15451,01.05.1956,SAAR,SWITZERLAND	
15476,20.05.1961,SWITZERLλND,BELGIUM	
15482,03.06.1962,WEST GERNIANY,SWITZERLAND	
15490,11.11.1963,FRANCE,SWIТZERLAND	
15510,02.11.1966,RОMANiA,SWITZERLAND	
15515,08.11.1967,SWITZERLAND,CYPRUŚ	
15532,17.10.1970,ŚWITZERLAND,ITALY	
15555,04.09.1974,SWiTZERLAND,WEST GERMANY	
15560,30.04.1975,SWITZERLAND,TUERКЕУ	
15568,30.04.1976,SWITZERLAND,HIINGARY	
15570,19.05.1976,FINLAND,SWiTZERLAND	
15605,21.12.1980,BRAZIL,SWYITZERLAND	
15607,28.04.1981,SWITZERLAŃD,HUNGARY	
15611,10.10.1981,RΠMANiA,SWITZERLAND	
15635,06.12.1983,KENYA,SWITZERLAND	
15645,05.02.1985,SWITZERLAND,ВULGARIA	
15661,24.09.1986,SWEDEN,ŚWITZERLAND	
15668,18.08.1987,SWITZERLAND,AUSTRiA	
15672,16.12.1987,ISRAEL,ŚWITZERLAND	
15676,28.05.1988,SWITZERLAŃD,ENGLAND	
15678,24.08.1988,SWiTZERLAND,YUGOSLAVIA	
15679,21.09.1988,LUХEMBOURG,SWITZERLAND	
15680,19.10.1988,BELGIUM,SVІITZERLAND	
15697,17.10.1990,SCOTLAND,ŚWITZERLAND	
15701,01.02.1991,SWITZERLAND,COLOЛIВIA	
15710,26.01.1992,UNITED ARAB EМIRАTES,SWITZERLAND	
15721,31.03.1993,SWITZERLAND,PORTCIGAL	
15736,22.06.1994,SWITZERLAND,RONLANIA	
15756,08.06.1996,ENGLAND,SWiTZERLАŃD	
15762,07.02.1997,HONG КONG,SWITZERLAND	
15766,06.08.1997,SLOVAКIA,SWITZERLAND	
15769,10.09.1997,NORWAY,ŚWiTZERLAND	
15797,15.11.2000,TUNISLА,SWITZERLAND	
15839,04.06.2005,FAROE ISLANDS,ŚWІIZERLAND	
15860,25.05.1913,DEWARK,SWEDEN	
15866,21.06.1914,SWEDEN,HUNGARP	
15869,25.10.1914,SI/VEDEN,NORWAY	
15873,31.10.1915,SWEDEN,DENNIARK	
15878,08.10.1916,SWEDEN,DENЛ"IARK	
15890,29.06.1919,NORIVAY,SWEDEN	
15896,06.06.1920,SWEDEN,SWIТZERLAND	
15903,10.10.1920,SWEDEN,DENГIARК	
15910,09.10.1921,SIVEDEN,DENNIARK	
15911,06.11.1921,IUNGARY,SWEDEN	
15934,15.06.1924,DENMARK,SWEDEŇ	
15942,09.06.1925,SWEDE+ N,FINLAND	
15958,03.10.1926,DENıNiARK,SWEDEN	
15961,03.04.1927,BELGiUM,SWEDEN	
15966,01.07.1927,SWEDEN,ESТONiA	
15967,04.09.1927,SWEDEN,BELGIUІi	
15968,06.11.1927,SWIТZERLAND,SWEDEN	
15973,09.07.1928,ESTONIA,SKEDEN	
15992,28.09.1930,FINLAŃD,SWEDEN	
15995,28.06.1931,SWEDE+N,DENMARK	
16000,08.11.1931,HUNGARP,SW:EDEN	
16004,19.06.1932,DENNIARK,SWEDEN	
16014,18.06.1933,SWEDEN,DENMARiy	
16017,04.07.1933,LATViA,SWEDEN	
16024,0107.1934,SWEDEN,NΠRWAY	
16031,09.07.1935,ESТONIA,SWEDEN	
16044,20.06.1937,SWEDEN,ESТONiA	
16046,27.06.1937,ROMANIA,SWE DEN	
16062,11.06.1939,SWEDEN,LITHLiANIA	
16067,22.09.1940,SWУEDEN,FINLAND	
16079,12.09.1943,SWEDEN,IILINGARI	
16101,09.06.1948,FIOLLAND,SWEDEN	
16104,05.08.1948,SWEDEN,KOREA	
16106,13.08.1948,SWEDEN,YUGOSLAViA	
16108,19.09.1948,FiNLANЛ,SWEDEN	
16109,10.10.1948,SWEDEN,IENMARK	
16117,13.11.1949,REPUBI,IĆ OF IRELAND,ŚWEDEN	
16129,12.11.1950,SWLTZERLAND,SWEDEN	
16133,02.09.1951,YUGOSLAViA,SWEDEN	
16138,14.11.1951,TURKEL,SWEDEN	
16147,28.07.1952,НUNGARY,SWEDEN	
16153,28.05.1953,SWEDEN,BELGIUЛ"l	
16155,21.06.1953,DENNIARK,SWEDEN	
16156,05.07.1953,SWEDEN,HFNGARO	
16159,08.10.1953,BELGIUNI,SWEDEN	
16161,08.11.1953,SPAIN,SOVEDEN	
16171,31.10.1954,SWEDEN,AUSTRiA	
16180,20.11.1955,PORTI:GAL,SWEDEN	
16195,07.05.1958,SWEDEN,SWiTZERLAND	
16204,26.10.1958,SWEDEN,[)ENMARK	
16205,21.05.1959,SWEDEN,POR"ILGAL	
16216,23.10.1960,SWEDEN,I)ENNIARI	
16220,18.06.1961,DENМARК,SWEDEN	
16222,04.10.1961,BELGiUNi,SWEDEN	
16223,22.10.1961,SIVEDEN,NORWAY	
16227,18.04.1962,SWEDEN,SOV
16234,16.11.1962,THAILAND,SWEDEιN	
16253,05.05.1965,SWEDEN,CYPRis 
16255,16.06.1965,SIVEDEN,ITALY	
16294,25.06.1969,DENIMARK,SWEDEN	
16306,25.06.1970,SWEDEN,DENNIARK	
16312,20.05.1971,SWEDEN,FiNLAND	
16315,20.06.1971,DENNIARK,SWEDEN	
16322,25.05.1972,SWEDEN,iłUNGARY	
16332,08.07.1973,SWEDEN,FINLAŃD	
16336,29.09.1973,iTALi,SWEDEN	
16350,13.10.1974,ĆZECHOSLOVAКLА,SWEDEN	
16354,04.06.1975,SWEDEN,YUGoSLAVIA	
16359,15.10.1975,YUGOSLAViA,SWEDEN	
16363,11.05.1976,SWEЛEN,DENMARK	
16373,15.06.1977,DENIMARK,SWEDEN	
16376,09.09.1977,NORWAY,SIMEDEN	
16398,10.10.1979,ĆZECHOSLOVAКiA,SWEDEN	
16399,23.10.1979,LUXENIBOURG,SWEDEN	
16400,14.11.1979,NIALAYSIA,SWEDEN	
16407,20.08.1980,HUNGARY,SV
16408,10.09.1980,SWEDEN,SCOTLAŃD	
16415,03.06.1981,ŚWEDEN,NORTHERN IRELAND	
16417,29.07.1981,SWVEDEN,FINLAND	
16420,23.09.1981,GREECE,SWEВEN	
16422,28.10.1981,SAUDi ARABIA,SWEDEN	
16436,22.06.1983,SWEDEN,BRAZII,	
16441,16.11.1983,TRINIDAD&TOBAGO,SWEDEN	
16442,19.11.1983,CARBADOS,SWEDEN	
16450,26.09.1984,ITALY,SWEDEŇ	
16455,05.06.1985,SIVEDEN,CZECHOSLOVAKIA	
16460,17.11.1985,IIALTA,SWEDEN	
16474,26.08.1987,SWEDEN,DENl
16483,01.06.1988,ŚPAIN,SWEDEN	
16484,31.08.1988,SWEDEN,DENNIARK	
16497,14.02.1990,UNITED ARAB ЕМIRATES,SWEDEN	
16498,17.02.1990,UNITED ARAB ENIIRATLS,SWEDEN	
16507,05.09.1990,SWEDEN,DENNIARK	
16508,26.09.1990,SWEDEŃ,BULGARIA	
16513,13.06.1991,SIVEDEN,SOVIET UNION	
16514,15.06.1991,SWEDEN,DENNIARK	
16521,02.02.1992,AUSTRALiA,SWEDEN	
16525,10.06.1992,SIVEDEN,FRANCE	
16547,26.05.1994,DENNIARК,SWEDEN	
16550,19.06.1994,SWEDEN,CAМERON	
16557,17.08.1994,SWEDEN,LITHl
16571,15.11.1995,SWEDEN,TURKEM	
16574,28.02.1996,AUSTRALIA,ŚWEDEN	
16576,09.05.1996,SWEDEN,ЅlОУЛКIА	
16580,01.09.1996,LATVIA,SWEDEŃ	
16585,09.02.1997,SWEDEN,RONIANIA	
16591,16.02.1997,THАILAND,SWEDEN	
16602,08.06.1997,EŠTONIA,SWEDEN	
16621,22.04.1998,SWEЛEN,FRANCE	
16652,08.09.1999,LUXENIBOLRG,SWEDEN	
16678,16.08.2000,iĆELAND,ŚWEDEN	
16686,31.01.2001,SWEDEN,FAROR ISLANDS	
16699,28.02.2001,MALTA,SWEDЕN	
16704,28.03.2001,МOLDOVA,SWEDEN	
16708,02.06.2001,SWEDEN,SLOVAKiA	
16712,15.08.2001,SWEDEN,SOUTHAFRiĆA	
16715,01.09.2001,NACEDONIA,SWEDEN	
16719,07.10.2001,SWEDEN,AZERBAiJAN	
16742,21.08.2002,RUSSIR,SWEDEN	
16797,14.06.2004,SWEDEN,BULGIRIA	
16801,22.06.2004,DENMARk,SWEDEN	
16805,18.08.2004,SWEЛEN,HOLLAND	
16816,17.11.2004,SCOTLAND,ŚWEDEN	
17268,15.06.1980,BELGIUM,ŚPAIN	
17282,23.09.1981,AUSTRIA,SPAiN	
17348,01.06.1988,SPAIN,SWEDE+ N	
17363,15.11.1989,SPAIN,hUNGARY	
17373,10.10.1990,SPAIN,ICELAŇD	
17377,20.02.1991,FRANCE,SPAN	
17385,19.02.1992,SPAIN,C.
17443,28.01.1998,FRANCE,SPAiN	
17480,03.03.1888,WALES,IRELANЛ	
17554,01.03.1902,IRELAND,SCOГLAND	
17581,16.03.1907,SĆOТLAND,IRELAND	
17587,11.04.1908,AVALES,IRELAND	
17611,15.03.1913,IRELAND,SCOTLAŃD	
17650,04.02.1928,NORTHERN IRELAND,WALEŚ	
17747,07.10.1961,NORTHERN IRELANП,SCOTLAND	
17771,02.10.1965,NORrHERN IRELAND,ЅСОТLАND	
17778,16.11.1966,ЅСOТLАND,NORTHERN IRELAND	
17780,21.10.1967,NORTiIERN IRELAND,ЅСОТLАND	
17817,18.10.1972,BLLGARIA,NORTHERN IRELAND	
17835,11.05.1974,ЅСОТLАND,NОRТНЕRN IRELAND	
17848,20.05.1975,ЅСОТLАND,NORTHERN IRELAND	
17859,08.05.1976,ЅСOТLАNО,NORTHERN IRELAND	
17946,21.06.1964,SPAIN,SOVIE"Г UNION	
17952,21.06.1982,Н()NDURА,NORTHERN IRELAND	
17957,01.07.1982,АUЅТRІА,NORTHERN IRELAND	
17960,13.10.1982,АUЅТRІА,NORTHERN IRELAND	
17969,24.05.1983,ЅСОТLАND,NORTHERN IRELAND	
17975,21.09.1983,NORTHERN IRELAND,АUЅТRІА	
17981,13.12.1983,NORTHERN IRELAND,SC
17996,27.03.1985,ŚPAIN,NORTHERN IRELAND	
18001,16.10.1985,ROıNIANIA,NORTHERN IRELAND	
18024,20.06.1967,SCANDINAVIA,SOVIET UNION	
