12135,13.02.2002,11,24,169738,17862,12135,Mtroslav Kloxe,49,0,0
12135,13.02.2002,11,24,169738,17863,12135,Mtroslav Kloxe,51,0,0
12135,13.02.2002,11,24,169738,17864,12135,Dietirtar Hamann,62,0,0
12135,13.02.2002,11,24,169738,17866,12135,Oliver Bіегћoff,69,0,0
12137,27.03.2002,11,151,169739,17873,12137,Olivier Neuville,61,0,0
12137,27.03.2002,11,151,169739,17874,12137,Oliver Bіегliоff,65,0,0
12142,09.05.2002,11,169,169741,17878,12142,Oliver Віегћоff,24,0,0
12142,09.05.2002,11,169,169741,17880,12142,Oliver ВіегhоfГ,43,0,0
12142,09.05.2002,11,169,169741,17881,12142,Al-Sharnmari,44,0,0
12142,09.05.2002,11,169,169741,17882,12142,Oliver Вiегћоft,72,0,0
12147,18.05.2002,11,37,169743,17888,12147,Miroslav Kiose,15,0,0
12147,18.05.2002,11,37,169743,17889,12147,Miroslav Kiose,29,0,0
12147,18.05.2002,11,37,169743,17891,12147,Miroslav Kiose,53,0,0
12147,18.05.2002,11,37,169743,17893,12147,Damei Bierofka,81,0,0
12149,01.06.2002,11,181,72542,17902,12149,Тhomas Linke,72,0,0
12149,01.06.2002,11,181,72542,17903,12149,Oliver Вiегћоff,64,0,0
12154,11.06.2002,11,85,72545,17908,12154,Miroslav Kiose,79,0,0
12156,15.06.2002,11,64,74148,17911,12156,Olivier Neuville,88,0,0
12166,07.09.2002,30,11,71817,17922,12166,М-Ѕtаnkеуiсius,59 ,0,0
12172,20.11.2002,11,21,169746,17934,12172,Fredi BoRe,34,0,0
12179,30.04.2003,11,3215,101312,17940,12179,Sebastian Keh1,60,0,0
12193,11.10.2003,11,23,71836,17969,12193,Kevin Kuranyi,79,0,0
12199,31.03.2004,11,5,122943,17975,12199,Kevin Kiiranyi,45,0,0
12206,02.06.2004,45,11,139002,17996,12206,Kevin Kuranyi,62,0,0
12206,02.06.2004,45,11,139002,17997,12206,Kevin Kuranyi,84,0,0
12340,27.03.1880,43,55,413206,18188,12340,Williпııı Roberts ,0,0,0
12344,13.03.1882,55,12,413263,18201,12344, John Vauglian,0,0,0
12431,14.10.1951,19,185,892704,18342,12431,Andrdas Moiiratis,75,0,0
12454,01.11.1953,19,24,456540,18360,12454,Athanásios Benibis,53,0,0
12486,03.12.1958,19,16,127304,18394,12486,R. Marche,85 ,0,0
12576,29.10.1927,55,43,494351,18516,12576,James Davidson Gibson,76 ,0,0
12604,26.10.1932,43,55,891870,18548,12604,John Ross Thomson,9 ,0,0
12608,07.12.1932,55,35,891877,18557,12608, Walter William Robbins ,0,0,0
12608,07.12.1932,55,35,891877,18558,12608, Walter William Robbins ,0,0,0
12626,31.01.1973,19,7,895049,18579,12626,Stavros Sarafіs,13,0,0
12632,19.12.1973,19,26,145733,18590,12632,J. Kataiinski,41,0,0
12641,22.10.1938,55,12,892207,18604,12641, ldrıs Morgan Hopkiııs,0,0,0
12645,15.03.1939,55,35,892222,18615,12645, Reginald Horace Ćumner,0,0,0
12649,19.10.1946,55,43,892402,18621,12649,Janies Findhay Stephen,87 ,0,0
12653,04.06.1975,19,32,125974,18627,12653,Konstantinos Iosifidis,47,0,0
12655,24.09.1975,19,40,895531,18629,12655,Stavros Sarałís,83,0,0
12691,15.02.1978,19,37,214926,18667,12691,Ilias Galakos,40,0,0
12707,11.10.1978,19,15,125860,18691,12707,Dimítris Nikoloúdis,15,0,0
12707,11.10.1978,19,15,125860,18693,12707,Dimítris Nikoloúdis,25,0,0
12748,16.04.1958,55,35,893156,18743,12748,Richard Matthewson Keith,0 ,0,0
12770,28.09.1960,22,55,893389,18771,12770, Philip Abraham Woosnanı,0,0,0
12775,12.04.1961,35,55,893439,18779,12775, Clifford William Jones ,0,0,0
12775,12.04.1961,35,55,893439,18780,12775, Clifford William Jones ,0,0,0
12914,20.11.1974,55,31,125901,18920,12914,Terence Yorath,75,0,0
12974,17.04.1991,19,44,523810,18993,12974,Vondcrburg,11 ,0,0
12984,17.05.1980,55,12,896403,19007,12984,Philip Brian Thompson,66 ,0,0
12991,12.02.1992,19,40,898902,19013,12991,Panagiótis Tsalouhidis,48,0,0
13004,17.02.1993,19,31,144339,19032,13004,Vasílis Dimitriadis (25 penalty)..Anastasios ıllıtropoılos,65,0,0
13069,15.11.1995,19,14,123374,19108,13069,Thémistoklis Nikolaïdis,62,0,0
13069,15.11.1995,19,14,123374,19110,13069,Giórgos-Donis,75,0,0
13072,24.01.1996,19,24,899923,19112,13072,M. Clam,27,0,0
13092,22.01.1997,24,19,284944,19138,13092,Hrístos Кosiis,9,0,0
13098,08.02.1989,24,55,898309,19147,13098,Eitaıı Aharoiıi,57 ,0,0
13126,10.03.1999,19,27,147742,19177,13126,Thérnistoklis Nikolaïdis,85,0,0
13157,14.12.1999,19,82,150978,19218,13157,Thomás Kyparissls,15,0,0
13188,14.05.1905,21,5,891613,19255,13188,Willem Hesseliıık,74,0,0
13188,14.05.1905,21,5,891613,19257,13188,Gııus Liitjeiis,80,0,0
13193,13.05.1906,21,5,891623,19264,13193,Heiik Muller,32,0,0
13200,09.05.1907,21,5,465530,19279,13200,((instant Feitli,54,0,0
13216,23.10.1908,21,44,752735,19296,13216,lops Reeı-an,6,0,0
13217,27.05.1997,43,55,900370,19301,13217,John 1-lartson,46,0,0
13218,25.10.1908,21,44,493462,19304,13218,Minines Francken,49,0,0
13236,24.04.1910,21,11,493211,19341,13236,Giius Lutjens,29,0,0
13236,24.04.1910,21,11,493211,19343,13236,Walter Rempel,82 ,0,0
13243,02.04.1911,21,5,493065,19357,13243,Jani van Breda Кolff,29,0,0
13266,28.08.1920,21,31,752719,19383,13266,Her Groosjohan,47,0,0
13266,28.08.1920,21,31,752719,19384,13266,Her Groosjohan,85,0,0
13284,20.08.2003,44,19,134737,19414,13284,Stélios Gіaпnakópоulos,63,0,0
13301,02.04.1923,21,16,449765,19427,13301,Wiııı Roetert,1,0,0
13304,29.04.1923,21,5,449770,19436,13304,DolfHeijnerı,68,0,0
13318,12.06.2004,39,19,142541,19456,13318,Giórgos Кaragoúnis,7,0,0
13328,25.06.2004,19,16,170484,19475,13328,Aggelos Нaristeas,65,0,0
13347,28.03.1926,21,45,494563,19498,13347,Kees Pij1,3,0,0
13347,28.03.1926,21,45,494563,19503,13347,Jan Gieleiis,86,0,0
13385,04.05.1930,21,5,493152,19564,13385,Doff van Kol,14 p,0,0
13393,29.11.1931,16,21,526463,19580,13393,Jaap Mal,23,0,0
13393,29.11.1931,16,21,526463,19581,13393,Wan Lageiidaal,24,0,0
13393,29.11.1931,16,21,526463,19582,13393,Wan Lageiidaal,26,0,0
13431,26.02.1939,21,54,892220,19680,13431,Leen Verste,38,0,0
13431,26.02.1939,21,54,892220,19681,13431,Leen Verste,47,0,0
13454,23.04.1949,21,16,526468,19742,13454,Theo Timmerhans,6,0,0
13454,23.04.1949,21,16,526468,19743,13454,Theo Timmerhans,10,0,0
13454,23.04.1949,21,16,526468,19744,13454,Theo Timmerhans,33,0,0
13488,19.05.1955,21,45,449882,19800,13488,Theo Тimmerınaпs,42,0,0
13499,30.01.1957,48,21,594626,19825,13499,Tiııus hosselaar,76 p,0,0
13560,14.11.1965,45,21,146528,19948,13560,Tlıeo Laseroms,64,0,0
13564,07.09.1966,21,54,127091,19958,13564,Johan Ćıuijff,42,0,0
13565,18.09.1966,37,21,413133,19959,13565,Walter Glechner,38 ,0,0
13570,10.05.1967,54,21,127092,19966,13570,Wiııı Sııоrbier,63,0,0
13603,02.05.1973,21,48,594625,20029,13603,Miguel Reina,43 ,0,0
13619,04.09.1974,44,21,895343,20066,13619,Johan Cruijff,10,0,0
13638,31.08.1977,21,23,145262,20105,13638,Wini van Hanegern,15,0,0
13687,19.12.1982,32,21,125767,20181,13687,Hugo Havenkamp,34,0,0
13705,27.02.1985,21,57,144606,20217,13705,Nikos Pantгiaras,64 ,0,0
13710,20.10.1993,139,53,899284,20225,13710,Alves Zague,33 ,0,0
13731,13.11.1994,53,13,123265,20242,13731,Г пıerlan Huseinov,72,0,0
13741,06.09.1995,30,53,123258,20254,13741,Tiınerlaıı Hiiseinov,62,0,0
13741,06.09.1995,30,53,123258,20256,13741,Tiınerlaıı Hiiseinov,72,0,0
13742,11.10.1995,47,53,123264,20265,13742,Timerlan Huseüiov,44,0,0
13746,23.03.1988,12,21,898113,20270,13746,Anthony Adams,20 ,0,0
13781,15.07.1998,53,38,900757,20318,13781,Andriy Śhevchenko,87,0,0
13869,20.11.2002,46,53,901515,20459,13869,Oleksandr Melashchenko (84],0,0,0
13940,03.11.1907,54,37,465533,20569,13940,Karl Vladar,18,0,0
13947,01.11.1908,54,37,493438,20587,13947,Josef Kaltenbrunner,3,0,0
13950,02.05.1909,37,54,494283,20602,13950,Imre Schlosśer,54,0,0
13950,02.05.1909,37,54,494283,20603,13950,Imre Schlosśer,73,0,0
14013,02.05.1915,54,37,449842,20759,14013,Franz Sedlacek,44,0,0
14046,02.06.2001,13,21,73118,20840,14046,Raimo Piiroja,68 ,0,0
14096,31.08.1924,54,38,543065,20945,14096,Władysław Karasiak,31,0,0
14099,19.11.2003,21,43,138993,20951,14099,André °oiler,32,0,0
14125,30.06.2004,39,21,170487,20997,14125,Jorge Manuel Almeida Gomes de Andrade,63 ,0,0
14128,19.09.1926,37,54,494602,21002,14128,József leszmás,62,0,0
14140,12.06.1927,54,16,494392,21036,14140,Jules Dewaquez,78,0,0
14149,17.07.1927,7,50,494366,21052,14149,Latif Yahnli,2,0,0
14149,17.07.1927,7,50,494366,21054,14149,Latif Yahnli,5,0,0
14151,14.10.1927,50,7,494347,21058,14151,Zeki Riza Sporel,25,0,0
14151,14.10.1927,50,7,494347,21059,14151,Zeki Riza Sporel,65,0,0
14153,08.04.1928,26,50,493474,21063,14153,Latif Yalrnlı,62,0,0
14159,27.09.1931,7,50,891803,21076,14159,Hakki Yeten,31,0,0
14161,02.10.1931,50,26,891805,21078,14161,Fikret Arican,25,0,0
14167,04.11.1932,50,7,891872,21089,14167,Eşref Bilgiç,6,0,0
14167,04.11.1932,50,7,891872,21090,14167,Selahattin Alinay,52,0,0
14169,12.07.1936,50,26,892069,21093,14169,Şeref Görkey,4,0,0
14169,12.07.1936,50,26,892069,21095,14169,Fikret Arican,81,0,0
14173,01.08.1937,26,50,892120,21099,14173,Rasilı Minkari,63,0,0
14175,23.04.1948,19,50,892510,21100,14175,Fikret Kircan,9,0,0
14175,23.04.1948,19,50,892510,21102,14175,Şükrti Gülesiii,74,0,0
14179,02.08.1948,50,155,464235,21111,14179,Gündüz Kiliç,18,0,0
14179,02.08.1948,50,155,464235,21112,14179,Gündüz Kiliç,61,0,0
14179,02.08.1948,50,155,464235,21113,14179,Htiseyin Soygun,72,0,0
14179,02.08.1948,50,155,464235,21115,14179,Lefter Ktçükandonyadis,87,0,0
14181,05.08.1948,26,50,464239,21118,14181,ŞUkrе Gülesin,33,0,0
14189,16.05.1949,19,50,892561,21137,14189,Güiidüz Kiliç,38,0,0
14194,20.11.1949,50,185,724353,21150,14194,Erol Keskin,67,0,0
14194,20.11.1949,50,185,724353,21151,14194,Güiidüz Kıhç,72,0,0
14196,28.05.1950,50,161,892630,21159,14196,Lefter Küçükaıdonyadis,48,0,0
14200,03.12.1950,50,24,892661,21168,14200,Isfendiyar Açiksöz,64,0,0
14203,10.06.1951,44,50,892692,21172,14203,Lefter Ktiçúkandonyadis,50,0,0
14206,14.11.1951,50,44,892713,21178,14206,Mu)ıtar Tunçaltan,58,0,0
14214,25.05.1953,45,50,449491,21185,14214,Garbis lstanbulluoğlu,21,0,0
14214,25.05.1953,45,50,449491,21186,14214,Garbis lstanbulluoğlu,75,0,0
14216,05.06.1953,50,26,892814,21189,14216,Burhan Sargüi,60,0,0
14216,05.06.1953,50,26,892814,21190,14216,Fikret Kircan,75,0,0
14222,14.03.1954,50,48,456528,21198,14222,Burhan Sargin,16,0,0
14224,17.03.1954,50,48,456529,21200,14224,Burhan Sargin,25,0,0
14226,17.06.1954,11,50,72016,21204,14226,Sııat Mamat,3,0,0
14228,20.06.1954,50,184,72019,21208,14228,Lefter Küçűkaiidoiiyadis,24,0,0
14228,20.06.1954,50,184,72019,21211,14228,Buιlian Sargiyi,3764,0,0
14228,20.06.1954,50,184,72019,21212,14228,Buιlian Sargiyi,70,0,0
14228,20.06.1954,50,184,72019,21213,14228,Erol Keskin,76,0,0
14232,17.10.1954,26,50,892893,21218,14232,Burhan Sargin,85,0,0
14234,18.12.1955,50,39,892986,21220,14234,Lefler Kiiytikaııdoııyadis,51,0,0
14237,19.02.1956,50,54,892990,21228,14237,Lefter Ktiçükandonyadis,7,0,0
14237,19.02.1956,50,54,892990,21229,14237,Lefter Ktiçükandonyadis,41 p,0,0
14240,25.03.1956,39,50,893009,21235,14240,Isfendiyar Açiksöz,89,0,0
14257,26.10.1958,5,50,893224,21268,14257,Metiii Oktay,79,0,0
14265,26.04.1959,50,40,127306,21279,14265,Lefter Kűçűkandonyadis,13 p,0,0
14265,26.04.1959,50,40,127306,21281,14265,Lefter Kűçűkandonyadis,54,0,0
14266,10.05.1959,50,21,893252,21286,14266,Lefter K(iç(ikandoııyadis,33,0,0
14266,10.05.1959,50,21,893252,21288,14266,Lefter K(iç(ikandoııyadis,35,0,0
14278,18.10.1961,50,184,893490,21309,14278,Tank Kutver,66,0,0
14280,29.10.1961,50,36,146590,21315,14280,Aydin Yelken,60,0,0
14280,29.10.1961,50,36,146590,21316,14280,Мetiıı Oktay,70,0,0
14284,29.04.1962,54,50,893538,21322,14284,Talat Özkarsli,28,0,0
14286,16.05.1962,50,24,893545,21325,14286,Lefter Küçukaııdonyadis,55,0,0
14306,27.09.1964,50,38,893780,21360,14306,Aydin Yeikeiı,15,0,0
14319,21.07.1965,50,178,893864,21391,14319,Ogün Altiparmak,5,0,0
14328,21.11.1965,8,50,146511,21404,14328,Ayhaii Elmastaşoğlu,8,0,0
14333,27.08.1939,38,54,892252,21409,14333,Sándor Adám,31,0,0
14352,26.11.1967,161,50,894177,21432,14352,Nevzat Gűzelirmak,70,0,0
14354,28.11.1967,178,50,894178,21434,14354,Fe zı Zemzein,4,0,0
14354,28.11.1967,178,50,894178,21435,14354,Fe zı Zemzein,6,0,0
14354,28.11.1967,178,50,894178,21436,14354,Ergiın Acuner,23,0,0
14354,28.11.1967,178,50,894178,21437,14354,Ogün Altiparmak,34,0,0
14354,28.11.1967,178,50,894178,21440,14354,Sant Sarіalioğlu,60,0,0
14354,28.11.1967,178,50,894178,21441,14354,Ergün Acıuıer,80,0,0
14384,13.12.1970,50,1,127032,21497,14384,lvletiıı Kurt,3,0,0
14389,04.05.1947,54,37,413126,21513,14389,Karl Bortoli,89,0,0
14392,11.05.1947,25,54,892438,21514,14392,Szusza Ferenc,52,0,0
14399,10.12.1972,50,31,145686,21530,14399,Osman Arpacioğlu,30,0,0
14399,10.12.1972,50,31,145686,21532,14399,Osman Arpacioğlu,36,0,0
14402,14.02.1973,50,69,895054,21541,14402,Mehinet О)(пz,7,0,0
14402,14.02.1973,50,69,895054,21544,14402,Osman Arpacioğlu,79,0,0
14406,18.04.1973,50,7,895070,21557,14406,Cemil luran,66,0,0
14406,18.04.1973,50,7,895070,21558,14406,Cemil luran,86,0,0
14413,18.11.1973,50,45,145690,21563,14413,Melsnset Tűrkkan,51,0,0
14415,19.09.1948,38,54,892533,21574,14415,József Вozsik,19,0,0
14421,20.11.1974,50,22,125945,21589,14421,Anthony Peter Dunne,54 ,0,0
14423,01.12.1974,50,45,125947,21590,14423,Ismail Area,21,0,0
14424,10.04.1949,8,54,892554,21591,14424,Győrgy Sárosi dr.,21,0,0
14429,30.04.1975,45,50,125948,21602,14429,Alpaslan Eratli,54,0,0
14432,12.10.1975,40,50,895534,21609,14432,Cгоkmen Ozdenak,14,0,0
14432,12.10.1975,40,50,895534,21611,14432,Ceniil Turan,80,0,0
14446,31.10.1976,50,32,145250,21647,14446,Mebmet Ozgiil,2,0,0
14446,31.10.1976,50,32,145250,21648,14446,Gemi/ Turan,54,0,0
14446,31.10.1976,50,32,145250,21649,14446,Gemi/ Turan,57,0,0
14446,31.10.1976,50,32,145250,21650,14446,Gemi/ Turan,75,0,0
14458,21.09.1977,7,50,895906,21680,14458,Sedat III Ózdeiı,8,0,0
14464,27.11.1977,32,50,145249,21699,14464,Sedat III Ozdetı,21,0,0
14464,27.11.1977,32,50,145249,21701,14464,Sedat III Ozden,48,0,0
14466,22.03.1978,50,40,895992,21704,14466,Sedat III Ozden,10,0,0
14477,18.03.1979,50,32,125877,21731,14477,Sedat IIi Özden,43,0,0
14480,28.10.1979,32,50,125878,21737,14480,Sedat ili Ozden,20,0,0
14482,21.11.1979,50,55,125874,21744,14482,Erhan Onal,80,0,0
14488,01.10.1980,50,91,896485,21752,14488,Muhanreııı Gürbüz,34 p,0,0
14489,03.10.1980,50,181,896487,21754,14489,Sallelı,34 p,0,0
14489,03.10.1980,50,181,896487,21756,14489,Halil Ibrahiııı Eren,75 p,0,0
14503,11.04.1954,37,54,449993,21779,14503,Ernst Rappel,43,0,0
14507,27.10.1982,50,1,125739,21787,14507,Arif Kocabiyik,86,0,0
14525,16.11.1983,50,37,125742,21829,14525,Ilyas Tufekci,67,0,0
14532,11.03.1984,31,50,897246,21845,14532,Sedat iII Ozden,62,0,0
14532,11.03.1984,31,50,897246,21846,14532,ilyas Tufekci,71,0,0
14532,11.03.1984,31,50,897246,21847,14532,ilyas Tufekci,74,0,0
14540,31.10.1984,50,15,144561,21858,14540,ilyas Tüfekçi,77 p,0,0
14559,12.03.1986,50,45,449426,21900,14559,Yusuf Altintaş,23,0,0
14567,25.03.1987,50,10,864712,21910,14567,Ali Erdal Keser,45,0,0
14580,21.09.1988,50,19,898205,21932,14580,Ridvan Dilmen,63,0,0
14582,12.10.1988,50,23,144433,21933,14582,Unal Karaman,73,0,0
14588,29.03.1989,19,50,898335,21946,14588,Ridvan Dilıııeıı,39,0,0
14596,25.10.1989,50,37,144440,21959,14596,Ridvan Dilmen,15,0,0
14596,25.10.1989,50,37,144440,21960,14596,Ridvan Dilmen,53,0,0
14611,27.02.1991,50,26,898756,21979,14611,Uğı r Tűtüneker,4,0,0
14619,15.07.1991,14,50,619282,21990,14619,Напц Mandirпli,75,0,0
14625,04.09.1991,50,151,898825,21999,14625,Ali Erdal Keser,30,0,0
14631,12.02.1992,50,15,898904,22013,14631,Orhan Çılеrikçi,18,0,0
14633,25.03.1992,31,50,898922,22017,14633,Hami Maiidirali,15,0,0
14633,25.03.1992,31,50,898922,22018,14633,Hami Maiidirali,66,0,0
14639,26.08.1992,50,7,899023,22025,14639,Hanıi Mandirali,67,0,0
14639,26.08.1992,50,7,899023,22027,14639,Bakan Ştiktiг,70,0,0
14639,26.08.1992,50,7,899023,22029,14639,Bakan Ştiktiг,72,0,0
14643,28.10.1992,50,42,144265,22034,14643,Orhan Çikirikçi,87,0,0
14643,28.10.1992,50,42,144265,22037,14643,Hami Maiidirali,90,0,0
14667,07.09.1994,54,50,123235,22068,14667,Hakan Şűkűr,66,0,0
14670,12.10.1994,50,23,123237,22072,14670,Saffet Saıçakli,12,0,0
14670,12.10.1994,50,23,123237,22074,14670,Saffet Saıçakli,29,0,0
14670,12.10.1994,50,23,123237,22077,14670,SergeгΡı Yalçi-ı,64,0,0
14674,15.02.1995,50,40,899671,22087,14674,Saffet Sançakli,88,0,0
14680,26.04.1995,45,50,123246,22092,14680,Hakan Şűkűr,17,0,0
14682,04.06.1995,136,50,899740,22096,14682,Alpay Ozalan,9,0,0
14696,30.08.1995,50,33,899797,22123,14696,Ogürı Teıııizkaııоğhı,7,0,0
14696,30.08.1995,50,33,899797,22124,14696,Hanü Mandirali,49,0,0
14698,06.09.1995,50,54,123236,22126,14698,Hakaii Şűkűr,9,0,0
14698,06.09.1995,50,54,123236,22127,14698,Hakaii Şűkűr,32,0,0
14706,14.02.1996,50,56,899938,22140,14706,Kenialettin Şentürk,75,0,0
14713,01.05.1996,50,53,900013,22149,14713,Tugay Kerìmoğlιı,32,0,0
14718,02.06.1996,15,50,900069,22158,14718,Saffet Sançakli,54,0,0
14726,14.08.1996,50,34,900109,22163,14726,Saffet Saiiçakli,68,0,0
14726,14.08.1996,50,34,900109,22164,14726,Saffet Saiiçakli,90 p,0,0
14728,31.08.1996,5,50,143589,22167,14728,Sergeıı Yalçiii,57,0,0
14732,10.11.1996,50,42,143595,22175,14732,Oktay Derelioğlu,24,0,0
14732,10.11.1996,50,42,143595,22176,14732,Oktay Derelioğlu,38,0,0
14732,10.11.1996,50,42,143595,22177,14732,Oktay Derelioğlu,50,0,0
14732,10.11.1996,50,42,143595,22179,14732,Oktay Derelioğlu,60,0,0
14732,10.11.1996,50,42,143595,22181,14732,Ertuğrul Śağlam,80,0,0
14742,30.04.1997,50,5,143590,22194,14742,Oktay Derelioğlu,35,0,0
14750,10.09.1997,42,50,143596,22215,14750,Pıerangelo Maıızaroli,20 ,0,0
14750,10.09.1997,42,50,143596,22219,14750,Hakan Şükiir,77,0,0
14750,10.09.1997,42,50,143596,22221,14750,Haini Maiidirali,80,0,0
14750,10.09.1997,42,50,143596,22222,14750,Arif Erden,83,0,0
14755,21.01.1998,50,1,900553,22226,14755,Oktay Derelioğlu,71,0,0
14762,05.09.1998,50,35,123005,22235,14762,Oktay Derelioğlu,19,0,0
14762,05.09.1998,50,35,123005,22237,14762,Oktay Derelioğlu,59,0,0
14767,14.10.1998,50,15,123013,22243,14767,Ogiin Tenıizkaпoğlu,74,0,0
14807,24.03.2001,50,46,73170,22297,14807,Hakan Şükiir,54 p,0,0
14809,28.03.2001,33,50,73173,22301,14809,Igor Mitrevski,68 ,0,0
14814,02.06.2001,50,4,73175,22304,14814,Oktay Derelioğlu,30,0,0
14816,06.06.2001,50,33,73178,22308,14816,Alpay Ozalan,43,0,0
14816,06.06.2001,50,33,73178,22310,14816,Alpay Ozalan,58,0,0
14816,06.06.2001,50,33,73178,22312,14816,Alpay Ozalan,70,0,0
14821,01.09.2001,46,50,73181,22318,14821,Hakaii Şükür,34,0,0
14825,06.10.2001,34,50,73187,22321,14825,Einre Aşik,5,0,0
14825,06.10.2001,34,50,73187,22322,14825,Niliat Kaliveci,75,0,0
14829,14.11.2001,50,37,101264,22329,14829,Yildirayy Baştürk,22,0,0
14836,17.04.2002,50,61,901304,22342,14836,11han Maiisiz,81,0,0
14841,03.06.2002,60,50,72529,22350,14841,Hasan GOkhan Şaş,45,0,0
14846,13.06.2002,50,155,72534,22353,14846,Hasan GOkhan Şaş,6,0,0
14846,13.06.2002,50,155,72534,22355,14846,Omit Davala,85,0,0
14848,18.06.2002,162,50,74150,22359,14848,Onıit Davala,2,0,0
14856,13.10.1974,31,54,125897,22367,14856,József - Iorváth,18,0,0
14855,21.08.2002,50,17,901424,22372,14855,Ćilian Haspolatli,50,0,0
14855,21.08.2002,50,17,901424,22373,14855,Niliat Kalıvec-,70,0,0
14857,07.09.2002,50,46,71857,22374,14857,Niyazi Serhat Akin,14,0,0
14857,07.09.2002,50,46,71857,22375,14857,Arif Erdeiii,45,0,0
14857,07.09.2002,50,46,71857,22376,14857,Arif Erdeiii,65,0,0
14862,16.10.2002,50,29,71861,22383,14862,Niyazi Serhat Akin,82,0,0
14862,16.10.2002,50,29,71861,22384,14862,Niyazi Serhat Akin,90,0,0
14864,20.11.2002,25,50,805227,22385,14864,Emre Belozoğiu,28,0,0
14878,19.06.2003,151,50,125993,22400,14878,Okan Yilmaz,39 p,0,0
14878,19.06.2003,151,50,125993,22402,14878,Tuncay Şanli,70,0,0
14884,26.06.2003,16,50,128314,22415,14884,Tuncay Şanli,48,0,0
14886,28.06.2003,63,50,128315,22417,14886,Tuncay Şanh,2,0,0
14886,28.06.2003,63,50,128315,22418,14886,Okan Yilmaz.,86,0,0
14888,20.08.2003,50,34,134735,22422,14888,Okan Yilmaz,55,0,0
14891,06.09.2003,29,50,71871,22425,14891,Tüıiier Metin,14,0,0
14891,06.09.2003,29,50,71871,22427,14891,Hakan Şükiir,50,0,0
14903,22.02.1977,139,54,895810,22441,14903,András Törőcsik,38,0,0
14904,31.03.2004,27,50,153996,22442,14904,Zafer Brryol,73,0,0
14906,28.04.2004,5,50,169020,22447,14906,Yildiray Baştürk,42,0,0
14906,28.04.2004,5,50,169020,22448,14906,Tolga Seyliaii,68,0,0
14909,21.05.2004,194,50,169027,22451,14909,Ümit Ozat,41,0,0
14911,24.05.2004,194,50,169030,22457,14911,Nıhat Kahveci,44,0,0
14921,12.10.1977,54,44,550243,22472,14921,András Törőcsik,79,0,0
14923,09.10.2004,50,166,154030,22474,14923,Niliat Kaliveci,50,0,0
14925,13.10.2004,9,50,154047,22483,14925,Niliat Kahveci,70,0,0
14928,30.11.1977,59,54,145666,22487,14928,Windsor del Llano,80,0,0
14931,30.03.2005,17,50,154053,22495,14931,Mustafa Koray Avci,72,0,0
14931,30.03.2005,17,50,154053,22496,14931,Tuücay Şan1i,89,0,0
14935,08.06.2005,166,50,143374,22500,14935,Ibrahim Toranıan,15,0,0
14935,08.06.2005,166,50,143374,22502,14935,Tuncay Şanli,41,0,0
14935,08.06.2005,166,50,143374,22505,14935,Tuuiıcay Şanl-,90,0,0
14954,20.08.1980,54,44,550244,22526,14954,Per-01of Bild,73,0,0
15054,31.10.1990,54,57,123449,22687,15054,Giorgos Hristodouiou,18,0,0
15058,03.04.1991,57,54,123450,22697,15058,József Кiprich,40,0,0
15068,29.04.1992,53,54,898942,22705,15068,lstván Sallóİ,62,0,0
15074,08.03.1908,45,16,493449,22710,15074,A.Гrenken,41,0,0
15099,20.02.1912,5,45,462884,22751,15099, Paul Wyss Т,0,0,0
15102,08.09.1993,54,41,144342,22753,15102,Yuri Nikiforov,19,0,0
15159,21.06.1923,36,45,449789,22826,15159, Arnold Charpillod,0,0,0
15187,29.10.1997,54,26,143673,22874,15187,Béla illés,89,0,0
15191,25.03.1998,37,54,413498,22876,15191,Béka Illés,32,0,0
15220,14.10.1928,45,25,891723,22921,15220,Reпé Grimm,85,0,0
15227,17.03.1929,21,45,463811,22925,15227,André Abegglen III,59,0,0
15248,02.11.1930,45,21,891752,22949,15248,André Abegglen Ill,13,0,0
15248,02.11.1930,45,21,891752,22953,15248,André Abegglen Ill,42,0,0
15249,11.10.2000,30,54,73263,22958,15249,Béla lilés,25,0,0
15267,15.08.2001,54,11,79696,22986,15267,Ferene Нопќtћ,90,0,0
15299,20.11.2002,54,34,901512,23037,15299,Pál Dárdai,55,0,0
15313,30.05.1935,5,45,892006,23063,15313,Emile Śtijııeıı,23 ,0,0
15315,27.10.1935,45,16,892035,23066,15315,Aυdré Abegglen III,41,0,0
15316,03.11.1935,45,36,892037,23069,15316,Adolf Śtelzer,0,0,0
15323,18.02.2004,54,3,151544,23076,15323,Yrisztián Lisztes,75,0,0
15334,21.02.1937,8,45,892094,23091,15334,Alfred Rickel,55,0,0
15334,21.02.1937,8,45,892094,23092,15334,Alfred Rickel,84,0,0
15353,04.06.1938,11,45,71972,23116,15353,Arıdré Abegglen 11I,43,0,0
15382,25.11.1945,45,44,449908,23164,15382, Hans-Peter Friedlander,0,0,0
15397,20.06.1948,45,48,449897,23191,15397,José Puig Puig „Curia,16 ,0,0
15404,26.06.1949,45,31,724356,23203,15404,Jacques Patton ,0,0,0
15404,26.06.1949,45,31,724356,23204,15404,Jacques Patton ,0,0,0
15404,26.06.1949,45,31,724356,23205,15404, René Maillard ,0,0,0
15405,18.09.1949,31,45,724357,23209,15405, Traugott Oberer (),0,0,0
15414,12.11.1950,45,44,449503,23226,15414,Jacques Patton ,0,0,0
15414,12.11.1950,45,44,449503,23227,15414,Jacques Patton ,0,0,0
